gene_id	gene_type	gene_status	gene_name
ENSG00000125743.6	protein_coding	KNOWN	SNRPD2
ENSG00000250167.1	antisense	NOVEL	CTC-321K16.1
ENSG00000138685.7	protein_coding	KNOWN	FGF2
ENSG00000231193.1	processed_transcript	PUTATIVE	RP11-462B18.2
ENSG00000189068.5	protein_coding	KNOWN	VSTM1
ENSG00000023572.4	protein_coding	KNOWN	GLRX2
ENSG00000120370.7	protein_coding	KNOWN	GORAB
ENSG00000230635.1	pseudogene	KNOWN	CYP4F60P
ENSG00000132005.4	protein_coding	KNOWN	RFX1
ENSG00000236083.1	pseudogene	KNOWN	OR13E1P
ENSG00000213209.2	pseudogene	KNOWN	AC005229.7
ENSG00000261169.1	processed_transcript	NOVEL	RP11-20I23.12
ENSG00000197915.5	protein_coding	KNOWN	HRNR
ENSG00000165702.8	protein_coding	KNOWN	GFI1B
ENSG00000114127.6	protein_coding	KNOWN	XRN1
ENSG00000226889.1	antisense	PUTATIVE	RP11-474I16.8
ENSG00000230226.1	antisense	PUTATIVE	RP4-697K14.3
ENSG00000205414.1	antisense	NOVEL	RP11-401P9.6
ENSG00000228923.1	antisense	NOVEL	AP000355.2
ENSG00000239049.1	snoRNA	KNOWN	snoU13
ENSG00000244202.1	processed_transcript	NOVEL	RP11-18A3.4
ENSG00000154265.11	protein_coding	KNOWN	ABCA5
ENSG00000260966.1	sense_overlapping	NOVEL	RP11-690D19.3
ENSG00000259884.1	lincRNA	NOVEL	RP11-1100L3.8
ENSG00000158423.12	protein_coding	KNOWN	RIBC1
ENSG00000260029.2	antisense	NOVEL	RP11-401P9.1
ENSG00000251906.1	snRNA	KNOWN	U6
ENSG00000213215.1	protein_coding	KNOWN	OR2F1
ENSG00000259888.1	lincRNA	NOVEL	CTD-2540M10.1
ENSG00000250289.1	pseudogene	KNOWN	VWA8P1
ENSG00000258823.1	pseudogene	KNOWN	CTD-2555K7.3
ENSG00000185078.3	pseudogene	KNOWN	AC093698.1
ENSG00000251488.1	lincRNA	NOVEL	RP11-404I7.2
ENSG00000241362.2	pseudogene	KNOWN	RPL36AP43
ENSG00000201452.1	snRNA	KNOWN	U6
ENSG00000141580.11	protein_coding	KNOWN	WDR45L
ENSG00000230904.1	pseudogene	KNOWN	XKRYP2
ENSG00000211872.1	TR_J_gene	KNOWN	TRAJ17
ENSG00000263753.1	lincRNA	NOVEL	LINC00667
ENSG00000253913.1	IG_V_pseudogene	KNOWN	IGLV3-26
ENSG00000108479.7	protein_coding	KNOWN	GALK1
ENSG00000179023.7	protein_coding	KNOWN	KLHDC7A
ENSG00000168899.4	protein_coding	KNOWN	VAMP5
ENSG00000176994.9	protein_coding	KNOWN	SMCR8
ENSG00000228818.1	pseudogene	KNOWN	RP11-567G24.1
ENSG00000224374.1	antisense	PUTATIVE	RP1-32B1.4
ENSG00000225392.1	pseudogene	KNOWN	AC016700.4
ENSG00000140471.12	protein_coding	KNOWN	LINS
ENSG00000231720.1	lincRNA	NOVEL	RP11-568A7.3
ENSG00000231804.1	pseudogene	KNOWN	RP11-317B17.3
ENSG00000105694.2	pseudogene	KNOWN	AC104537.2
ENSG00000232064.1	pseudogene	KNOWN	USP9YP33
ENSG00000258578.1	pseudogene	KNOWN	RP11-98L12.2
ENSG00000241493.1	pseudogene	KNOWN	RP11-274B21.5
ENSG00000132334.12	protein_coding	KNOWN	PTPRE
ENSG00000199432.1	misc_RNA	KNOWN	Y_RNA
ENSG00000251250.1	lincRNA	PUTATIVE	RP11-404K5.4
ENSG00000229314.4	protein_coding	KNOWN	ORM1
ENSG00000253491.1	IG_V_pseudogene	KNOWN	IGHVII-30-1
ENSG00000257180.1	sense_intronic	NOVEL	RP11-509E10.1
ENSG00000233631.1	processed_transcript	NOVEL	RP11-457M11.2
ENSG00000225558.1	pseudogene	KNOWN	UBE2D3P2
ENSG00000096070.15	protein_coding	KNOWN	BRPF3
ENSG00000235545.1	antisense	PUTATIVE	RP11-230B22.1
ENSG00000011304.11	protein_coding	KNOWN	PTBP1
ENSG00000251842.1	snRNA	KNOWN	U6
ENSG00000203562.2	pseudogene	KNOWN	AC004771.1
ENSG00000258443.1	processed_transcript	NOVEL	RP3-414A15.11
ENSG00000265892.1	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000241461.2	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000135541.16	protein_coding	KNOWN	AHI1
ENSG00000168685.10	protein_coding	KNOWN	IL7R
ENSG00000256257.1	sense_intronic	NOVEL	CACNA1C-IT2
ENSG00000266347.1	miRNA	KNOWN	AC068641.1
ENSG00000146410.7	protein_coding	KNOWN	FAM54A
ENSG00000231349.1	pseudogene	KNOWN	RP11-444C12.1
ENSG00000135766.8	protein_coding	KNOWN	EGLN1
ENSG00000128918.10	protein_coding	KNOWN	ALDH1A2
ENSG00000124181.7	protein_coding	KNOWN	PLCG1
ENSG00000112309.6	protein_coding	KNOWN	B3GAT2
ENSG00000254713.1	pseudogene	KNOWN	RP11-851M3.2
ENSG00000251506.1	lincRNA	NOVEL	CTD-2247C11.2
ENSG00000258034.1	antisense	NOVEL	RP11-493P1.2
ENSG00000088836.7	protein_coding	KNOWN	SLC4A11
ENSG00000263470.1	lincRNA	NOVEL	RP11-160O5.1
ENSG00000182866.12	protein_coding	KNOWN	LCK
ENSG00000240393.1	pseudogene	KNOWN	RP11-768G7.1
ENSG00000205565.6	pseudogene	KNOWN	RP11-497H16.6
ENSG00000070081.9	protein_coding	KNOWN	NUCB2
ENSG00000259874.1	pseudogene	KNOWN	RP11-170L3.2
ENSG00000252745.1	rRNA	KNOWN	RNA5SP143
ENSG00000171747.3	protein_coding	KNOWN	LGALS4
ENSG00000264839.1	miRNA	KNOWN	AC113407.1
ENSG00000267131.1	antisense	NOVEL	RP11-332H18.5
ENSG00000263460.1	pseudogene	KNOWN	RP11-838N2.8
ENSG00000256917.1	pseudogene	KNOWN	RP11-81H14.4
ENSG00000250053.1	pseudogene	KNOWN	AF146191.1
ENSG00000259048.1	antisense	NOVEL	CTD-2058B24.2
ENSG00000266152.1	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000239061.1	snoRNA	KNOWN	snoU13
ENSG00000184698.3	protein_coding	KNOWN	OR51M1
ENSG00000254997.2	protein_coding	KNOWN	KRTAP5-9
ENSG00000234344.1	pseudogene	KNOWN	MEP1AP3
ENSG00000229326.2	pseudogene	KNOWN	AC069154.4
ENSG00000140545.10	protein_coding	KNOWN	MFGE8
ENSG00000224852.1	pseudogene	KNOWN	MTND5P24
ENSG00000121931.11	protein_coding	KNOWN	LRIF1
ENSG00000257904.1	processed_transcript	NOVEL	RP11-269C4.2
ENSG00000186076.4	pseudogene	KNOWN	RP11-887P2.3
ENSG00000169220.13	protein_coding	KNOWN	RGS14
ENSG00000237466.1	pseudogene	KNOWN	RP4-736H5.2
ENSG00000260457.2	lincRNA	NOVEL	RP11-723G8.1
ENSG00000256568.1	lincRNA	NOVEL	RP11-800A3.3
ENSG00000254335.1	pseudogene	KNOWN	CDH12P1
ENSG00000164307.7	protein_coding	KNOWN	ERAP1
ENSG00000260432.1	lincRNA	NOVEL	RP11-297M9.2
ENSG00000121933.13	protein_coding	KNOWN	ADORA3
ENSG00000156469.4	protein_coding	KNOWN	MTERFD1
ENSG00000242214.1	pseudogene	KNOWN	MTND3P6
ENSG00000221910.2	protein_coding	KNOWN	OR2F2
ENSG00000200742.1	misc_RNA	KNOWN	Y_RNA
ENSG00000224618.1	pseudogene	KNOWN	AC096921.2
ENSG00000199865.1	snRNA	KNOWN	U6
ENSG00000202497.1	snRNA	KNOWN	U6
ENSG00000183850.7	protein_coding	KNOWN	ZNF730
ENSG00000251191.2	lincRNA	KNOWN	LINC00589
ENSG00000177098.4	protein_coding	KNOWN	SCN4B
ENSG00000002330.9	protein_coding	KNOWN	BAD
ENSG00000109743.6	protein_coding	KNOWN	BST1
ENSG00000180340.5	protein_coding	KNOWN	FZD2
ENSG00000250984.1	pseudogene	KNOWN	CTD-2011G17.1
ENSG00000132702.7	protein_coding	KNOWN	HAPLN2
ENSG00000238891.1	snoRNA	KNOWN	snoU13
ENSG00000259393.1	pseudogene	KNOWN	RP11-313H3.1
ENSG00000251620.1	antisense	NOVEL	STPG2-AS1
ENSG00000126233.1	protein_coding	KNOWN	SLURP1
ENSG00000224523.1	pseudogene	KNOWN	RP13-52K8.1
ENSG00000065526.6	protein_coding	KNOWN	SPEN
ENSG00000235181.1	pseudogene	KNOWN	AC009892.2
ENSG00000144635.4	protein_coding	KNOWN	DYNC1LI1
ENSG00000175262.9	protein_coding	KNOWN	C1orf127
ENSG00000253198.1	pseudogene	KNOWN	RP11-643N23.1
ENSG00000187123.10	protein_coding	KNOWN	LYPD6
ENSG00000134160.9	protein_coding	KNOWN	TRPM1
ENSG00000089289.11	protein_coding	KNOWN	IGBP1
ENSG00000231357.1	pseudogene	KNOWN	AC006028.11
ENSG00000139209.11	protein_coding	KNOWN	SLC38A4
ENSG00000252563.1	rRNA	KNOWN	RNA5SP45
ENSG00000260853.1	antisense	NOVEL	RP11-264B17.2
ENSG00000241103.1	pseudogene	KNOWN	RP11-398J16.1
ENSG00000241992.2	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000207733.1	miRNA	KNOWN	MIR637
ENSG00000182759.3	protein_coding	KNOWN	MAFA
ENSG00000172840.2	protein_coding	KNOWN	PDP2
ENSG00000160593.13	protein_coding	KNOWN	AMICA1
ENSG00000265812.1	miRNA	KNOWN	AC007040.1
ENSG00000232135.1	pseudogene	KNOWN	RP3-461P17.6
ENSG00000258786.1	pseudogene	KNOWN	RP11-928F19.3
ENSG00000132330.12	protein_coding	KNOWN	SCLY
ENSG00000221717.1	miRNA	KNOWN	AL583860.1
ENSG00000237106.1	pseudogene	KNOWN	FABP5P15
ENSG00000228355.1	antisense	NOVEL	BX322559.3
ENSG00000114349.5	protein_coding	KNOWN	GNAT1
ENSG00000129250.7	protein_coding	KNOWN	KIF1C
ENSG00000200738.1	rRNA	KNOWN	RNA5SP472
ENSG00000234785.1	pseudogene	KNOWN	RP1-241P17.3
ENSG00000100380.8	protein_coding	KNOWN	ST13
ENSG00000208506.1	snRNA	KNOWN	RNU4ATAC
ENSG00000207444.1	snoRNA	KNOWN	SNORD56B
ENSG00000235042.1	antisense	NOVEL	AC098820.2
ENSG00000080802.14	protein_coding	KNOWN	CNOT4
ENSG00000236717.1	lincRNA	PUTATIVE	RP11-100G15.10
ENSG00000201583.1	misc_RNA	KNOWN	7SK
ENSG00000223977.1	pseudogene	KNOWN	AC138623.1
ENSG00000235733.1	antisense	NOVEL	RP3-522P13.3
ENSG00000264811.1	pseudogene	KNOWN	RP11-1109M24.14
ENSG00000188451.7	pseudogene	KNOWN	SRP72P2
ENSG00000227707.1	pseudogene	KNOWN	SDAD1P3
ENSG00000266051.1	miRNA	KNOWN	AC023992.1
ENSG00000180190.7	protein_coding	KNOWN	C8orf42
ENSG00000263408.1	miRNA	KNOWN	MIR4453
ENSG00000170688.3	pseudogene	KNOWN	OR5E1P
ENSG00000230408.3	antisense	NOVEL	AC007163.6
ENSG00000264918.1	miRNA	KNOWN	AC005229.1
ENSG00000229035.2	pseudogene	KNOWN	SPRR2C
ENSG00000228341.1	pseudogene	KNOWN	CTB-20D2.1
ENSG00000233110.1	antisense	NOVEL	RP11-301L8.2
ENSG00000184357.3	protein_coding	KNOWN	HIST1H1B
ENSG00000214525.4	pseudogene	KNOWN	AC130709.1
ENSG00000234604.1	pseudogene	KNOWN	RP1-206D15.5
ENSG00000212135.1	snoRNA	KNOWN	SNORD67
ENSG00000228240.1	lincRNA	KNOWN	TTTY17A
ENSG00000023191.11	protein_coding	KNOWN	RNH1
ENSG00000236674.1	pseudogene	KNOWN	AL049636.1
ENSG00000259460.1	antisense	NOVEL	RP11-128A17.1
ENSG00000169684.9	protein_coding	KNOWN	CHRNA5
ENSG00000236198.1	pseudogene	KNOWN	AC104395.2
ENSG00000257227.1	pseudogene	KNOWN	RP11-146E13.1
ENSG00000229214.1	lincRNA	KNOWN	LINC00242
ENSG00000233137.2	lincRNA	NOVEL	RP11-220I1.1
ENSG00000237072.1	pseudogene	KNOWN	RP11-232A1.2
ENSG00000226199.1	pseudogene	KNOWN	RP11-12D5.2
ENSG00000168137.11	protein_coding	KNOWN	SETD5
ENSG00000153666.5	protein_coding	KNOWN	GOLGA8IP
ENSG00000211674.2	IG_J_gene	KNOWN	IGLJ1
ENSG00000254502.1	pseudogene	KNOWN	FNTAL1
ENSG00000258760.1	processed_transcript	PUTATIVE	CTD-2509G16.5
ENSG00000248374.1	pseudogene	KNOWN	RP11-501M7.1
ENSG00000224630.1	pseudogene	KNOWN	RP1-169P22.2
ENSG00000233672.1	antisense	NOVEL	RNASEH2B-AS1
ENSG00000260445.1	pseudogene	KNOWN	CTD-3244O18.5
ENSG00000220326.2	pseudogene	KNOWN	RP11-129H15.1
ENSG00000203783.4	protein_coding	KNOWN	PRR9
ENSG00000255365.1	pseudogene	KNOWN	RP11-776K3.1
ENSG00000261181.1	pseudogene	KNOWN	RP11-467M13.2
ENSG00000230130.1	pseudogene	KNOWN	RP5-1189K21.2
ENSG00000258756.1	antisense	NOVEL	RP11-361H10.2
ENSG00000267244.1	processed_transcript	NOVEL	CTB-31O20.4
ENSG00000255196.1	pseudogene	KNOWN	OR4A17P
ENSG00000228646.3	pseudogene	KNOWN	RP11-554K11.1
ENSG00000140839.7	protein_coding	KNOWN	CLEC18B
ENSG00000215493.3	pseudogene	KNOWN	XXbac-B562F10.11
ENSG00000123201.9	pseudogene	KNOWN	GUCY1B2
ENSG00000232119.2	protein_coding	KNOWN	MCTS1
ENSG00000258193.1	pseudogene	KNOWN	RP11-362A1.2
ENSG00000188906.9	protein_coding	KNOWN	LRRK2
ENSG00000152268.8	processed_transcript	KNOWN	SPON1
ENSG00000213443.2	pseudogene	KNOWN	NPM1P5
ENSG00000260459.2	pseudogene	KNOWN	FTLP14
ENSG00000237457.2	lincRNA	PUTATIVE	RP11-547I7.2
ENSG00000134278.10	protein_coding	KNOWN	SPIRE1
ENSG00000228072.1	antisense	NOVEL	RP11-255A11.2
ENSG00000138670.11	protein_coding	KNOWN	RASGEF1B
ENSG00000137808.12	processed_transcript	NOVEL	RP11-809H16.2
ENSG00000199015.2	miRNA	KNOWN	MIR377
ENSG00000152558.10	protein_coding	KNOWN	TMEM123
ENSG00000131981.10	protein_coding	KNOWN	LGALS3
ENSG00000106554.7	protein_coding	KNOWN	CHCHD3
ENSG00000236960.1	pseudogene	KNOWN	RP11-265G8.3
ENSG00000059588.5	protein_coding	KNOWN	TARBP1
ENSG00000081181.3	protein_coding	KNOWN	ARG2
ENSG00000248540.2	protein_coding	PUTATIVE	RP11-247C2.2
ENSG00000223893.1	pseudogene	KNOWN	AC096568.3
ENSG00000251649.1	lincRNA	NOVEL	RP11-318I4.1
ENSG00000166562.4	protein_coding	KNOWN	SEC11C
ENSG00000170782.3	protein_coding	KNOWN	OR10A4
ENSG00000099260.5	protein_coding	KNOWN	PALMD
ENSG00000261763.1	lincRNA	NOVEL	RP11-442N1.2
ENSG00000213542.3	pseudogene	KNOWN	RP11-467H10.1
ENSG00000106346.7	protein_coding	KNOWN	USP42
ENSG00000261704.1	pseudogene	KNOWN	RP11-989E6.6
ENSG00000222690.1	miRNA	KNOWN	MIR1539
ENSG00000118242.10	protein_coding	KNOWN	MREG
ENSG00000237534.1	lincRNA	NOVEL	RP11-501G6.1
ENSG00000213315.4	pseudogene	KNOWN	CTD-3035D6.1
ENSG00000171824.9	protein_coding	KNOWN	EXOSC10
ENSG00000128159.7	protein_coding	KNOWN	TUBGCP6
ENSG00000261035.1	lincRNA	NOVEL	RP11-151E14.1
ENSG00000244300.2	lincRNA	NOVEL	RP11-475N22.4
ENSG00000215603.4	pseudogene	KNOWN	ZNF92P1Y
ENSG00000134755.10	protein_coding	KNOWN	DSC2
ENSG00000253196.1	antisense	PUTATIVE	RP11-706C16.7
ENSG00000260057.1	lincRNA	NOVEL	RP11-7O14.1
ENSG00000226246.1	pseudogene	KNOWN	KRT18P36
ENSG00000228278.2	protein_coding	KNOWN	ORM2
ENSG00000255124.1	lincRNA	NOVEL	RP11-680F20.5
ENSG00000197704.7	pseudogene	KNOWN	FRMPD2P1
ENSG00000224113.2	processed_transcript	NOVEL	RP5-837J1.2
ENSG00000223540.1	pseudogene	KNOWN	RPS15AP5
ENSG00000230865.1	pseudogene	KNOWN	TSEN15P1
ENSG00000180438.10	protein_coding	KNOWN	TPRXL
ENSG00000168421.7	protein_coding	KNOWN	RHOH
ENSG00000214178.3	pseudogene	KNOWN	PPIAP23
ENSG00000240089.2	pseudogene	KNOWN	BMS1P3
ENSG00000238049.2	pseudogene	KNOWN	LL0XNC01-105G4.3
ENSG00000212226.1	snRNA	KNOWN	U6
ENSG00000197083.7	pseudogene	KNOWN	ZNF300P1
ENSG00000248946.1	pseudogene	KNOWN	RP11-1281K21.7
ENSG00000181626.9	protein_coding	KNOWN	ANKRD62
ENSG00000230879.1	pseudogene	KNOWN	RBMX2P4
ENSG00000118156.7	protein_coding	KNOWN	ZNF541
ENSG00000256913.1	pseudogene	KNOWN	RP1-102E24.6
ENSG00000252018.1	snRNA	KNOWN	U2
ENSG00000196204.7	pseudogene	KNOWN	RNF216P1
ENSG00000238055.1	pseudogene	KNOWN	RP1-128O3.6
ENSG00000265042.1	miRNA	KNOWN	AL137800.1
ENSG00000225900.1	pseudogene	KNOWN	AC019171.4
ENSG00000252105.1	snRNA	KNOWN	U1
ENSG00000198492.10	protein_coding	KNOWN	YTHDF2
ENSG00000144744.12	protein_coding	KNOWN	UBA3
ENSG00000214142.2	pseudogene	KNOWN	AC073842.18
ENSG00000131009.4	processed_transcript	NOVEL	TTTY9A
ENSG00000233823.1	antisense	PUTATIVE	RP3-443C4.2
ENSG00000235219.1	pseudogene	KNOWN	CTC-233O10.1
ENSG00000159842.9	protein_coding	KNOWN	ABR
ENSG00000253510.1	lincRNA	NOVEL	RP5-991O23.1
ENSG00000227519.1	lincRNA	NOVEL	CTA-342B11.1
ENSG00000234350.1	lincRNA	NOVEL	AC007405.4
ENSG00000212186.1	snRNA	KNOWN	U6
ENSG00000157881.8	protein_coding	KNOWN	PANK4
ENSG00000267712.1	lincRNA	NOVEL	RP11-456O19.4
ENSG00000202388.1	misc_RNA	KNOWN	Y_RNA
ENSG00000052126.10	protein_coding	KNOWN	PLEKHA5
ENSG00000116962.10	protein_coding	KNOWN	NID1
ENSG00000228157.2	protein_coding	NOVEL	AC007952.5
ENSG00000186766.7	protein_coding	KNOWN	FOXI2
ENSG00000254702.1	pseudogene	KNOWN	CTD-2651C21.3
ENSG00000174948.5	protein_coding	KNOWN	GPR149
ENSG00000241587.2	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000177951.12	protein_coding	KNOWN	BET1L
ENSG00000252111.1	miRNA	KNOWN	AC002981.1
ENSG00000260812.1	pseudogene	KNOWN	RP11-80F22.12
ENSG00000230854.1	pseudogene	KNOWN	USP9YP20
ENSG00000186710.7	protein_coding	KNOWN	CCDC42B
ENSG00000250624.1	pseudogene	KNOWN	RP11-93M12.1
ENSG00000168803.10	protein_coding	KNOWN	ADAL
ENSG00000213309.3	pseudogene	KNOWN	RPL9P18
ENSG00000169193.7	protein_coding	KNOWN	CCDC126
ENSG00000261029.1	lincRNA	NOVEL	CTD-2588J6.2
ENSG00000209482.1	snoRNA	KNOWN	SNORD83A
ENSG00000206190.7	protein_coding	KNOWN	ATP10A
ENSG00000206973.1	snRNA	KNOWN	U6
ENSG00000213055.3	pseudogene	KNOWN	AC064852.5
ENSG00000239968.1	pseudogene	KNOWN	ZNRF2P2
ENSG00000249041.1	antisense	NOVEL	RP11-21G20.3
ENSG00000265991.1	miRNA	KNOWN	MIR4519
ENSG00000172459.2	protein_coding	KNOWN	OR5AR1
ENSG00000216056.1	miRNA	KNOWN	MIR891A
ENSG00000224243.1	lincRNA	NOVEL	LINC00403
ENSG00000212094.2	miRNA	KNOWN	AC092765.1
ENSG00000225213.2	sense_intronic	NOVEL	RP11-197M22.2
ENSG00000202215.1	snRNA	KNOWN	U1
ENSG00000234779.1	antisense	NOVEL	RP11-62F24.2
ENSG00000234578.1	antisense	NOVEL	RP4-784A16.1
ENSG00000235060.1	pseudogene	KNOWN	VDAC1P4
ENSG00000261394.1	antisense	NOVEL	RP11-165M1.3
ENSG00000153406.9	protein_coding	KNOWN	NMRAL1
ENSG00000148296.5	protein_coding	KNOWN	SURF6
ENSG00000222385.1	misc_RNA	KNOWN	7SK
ENSG00000244674.1	pseudogene	KNOWN	CTD-2026G6.1
ENSG00000090339.4	protein_coding	KNOWN	ICAM1
ENSG00000236867.1	pseudogene	KNOWN	RP3-522J7.5
ENSG00000204164.5	processed_transcript	KNOWN	RP11-508M1.3
ENSG00000222399.1	snRNA	KNOWN	U6
ENSG00000252636.1	snRNA	KNOWN	U6
ENSG00000239389.3	protein_coding	KNOWN	PCDHA13
ENSG00000229154.1	antisense	NOVEL	KCNQ5-AS1
ENSG00000099308.4	protein_coding	KNOWN	MAST3
ENSG00000255484.1	lincRNA	PUTATIVE	RP11-65M17.1
ENSG00000255664.1	pseudogene	KNOWN	AE000658.29
ENSG00000167930.11	protein_coding	KNOWN	ITFG3
ENSG00000141198.9	protein_coding	KNOWN	TOM1L1
ENSG00000248958.1	pseudogene	KNOWN	ZSWIM5P3
ENSG00000260551.1	lincRNA	NOVEL	PWRN2
ENSG00000234984.1	pseudogene	KNOWN	FMO10P
ENSG00000213931.1	protein_coding	KNOWN	HBE1
ENSG00000219565.2	pseudogene	KNOWN	ZNF259P1
ENSG00000214357.4	protein_coding	KNOWN	NEURL1B
ENSG00000237770.1	pseudogene	KNOWN	FAM75D2P
ENSG00000021776.6	protein_coding	KNOWN	AQR
ENSG00000078725.7	protein_coding	KNOWN	DBC1
ENSG00000267385.1	protein_coding	NOVEL	CTB-50L17.14
ENSG00000135930.9	protein_coding	KNOWN	EIF4E2
ENSG00000229122.1	sense_intronic	NOVEL	AGBL5-IT1
ENSG00000142459.3	protein_coding	KNOWN	EVI5L
ENSG00000264227.1	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000199172.1	miRNA	KNOWN	MIR331
ENSG00000238708.1	snoRNA	KNOWN	snoU13
ENSG00000258308.1	lincRNA	NOVEL	RP11-554E23.2
ENSG00000256341.1	antisense	PUTATIVE	RP11-21A7A.3
ENSG00000263656.1	miRNA	KNOWN	AC105402.1
ENSG00000249856.1	processed_transcript	NOVEL	CTD-2503O16.4
ENSG00000225203.1	antisense	PUTATIVE	TBC1D4-AS1
ENSG00000226779.1	antisense	NOVEL	NAALADL2-AS2
ENSG00000243429.1	pseudogene	KNOWN	GS1-388B5.4
ENSG00000215004.3	pseudogene	KNOWN	MESTP4
ENSG00000065989.11	protein_coding	KNOWN	PDE4A
ENSG00000135968.14	protein_coding	KNOWN	GCC2
ENSG00000205584.6	pseudogene	KNOWN	AC005488.11
ENSG00000185674.5	protein_coding	KNOWN	LYG2
ENSG00000252288.1	snRNA	KNOWN	U6
ENSG00000200516.1	rRNA	KNOWN	RNA5SP378
ENSG00000200421.1	misc_RNA	KNOWN	Y_RNA
ENSG00000260910.1	lincRNA	NOVEL	LINC00565
ENSG00000168830.5	protein_coding	KNOWN	HTR1E
ENSG00000127530.2	protein_coding	KNOWN	OR7C1
ENSG00000213744.3	pseudogene	KNOWN	RPS10P14
ENSG00000207010.1	snRNA	KNOWN	U6
ENSG00000263253.1	lincRNA	NOVEL	RP11-204E4.3
ENSG00000224157.1	antisense	KNOWN	HCG14
ENSG00000226765.1	pseudogene	KNOWN	RP11-694D5.1
ENSG00000177234.5	protein_coding	KNOWN	C10orf85
ENSG00000260926.1	processed_transcript	NOVEL	RP11-380D11.2
ENSG00000253684.1	pseudogene	KNOWN	RP11-10D7.2
ENSG00000116698.16	protein_coding	KNOWN	SMG7
ENSG00000184351.7	protein_coding	KNOWN	KRTAP19-1
ENSG00000211766.1	TR_J_gene	KNOWN	TRBJ2-2P
ENSG00000145675.10	protein_coding	KNOWN	PIK3R1
ENSG00000245680.5	protein_coding	KNOWN	ZNF585B
ENSG00000165197.4	protein_coding	KNOWN	FIGF
ENSG00000258698.1	processed_transcript	PUTATIVE	RP11-589M4.3
ENSG00000060138.8	protein_coding	KNOWN	CSDA
ENSG00000162415.6	protein_coding	KNOWN	ZSWIM5
ENSG00000211716.2	TR_V_gene	KNOWN	TRBV9
ENSG00000021574.7	protein_coding	KNOWN	SPAST
ENSG00000163945.11	protein_coding	KNOWN	UVSSA
ENSG00000241361.1	pseudogene	KNOWN	RP11-483I13.3
ENSG00000238115.1	processed_transcript	KNOWN	PRINS
ENSG00000238153.1	pseudogene	KNOWN	CTA-714B7.4
ENSG00000252606.1	snRNA	KNOWN	U6
ENSG00000222426.1	snRNA	KNOWN	U2
ENSG00000199971.1	snRNA	KNOWN	U6
ENSG00000200048.1	snRNA	KNOWN	U6
ENSG00000138073.8	protein_coding	KNOWN	PREB
ENSG00000085276.13	protein_coding	KNOWN	MECOM
ENSG00000223238.1	rRNA	KNOWN	RNA5SP294
ENSG00000238913.1	snRNA	KNOWN	U7
ENSG00000162040.5	protein_coding	KNOWN	HS3ST6
ENSG00000114867.14	protein_coding	KNOWN	EIF4G1
ENSG00000111405.4	protein_coding	KNOWN	ENDOU
ENSG00000197261.7	protein_coding	KNOWN	C6orf141
ENSG00000264114.1	miRNA	KNOWN	AC063932.1
ENSG00000182103.3	protein_coding	KNOWN	FAM181B
ENSG00000231143.1	lincRNA	PUTATIVE	RP3-463P15.1
ENSG00000113161.11	protein_coding	KNOWN	HMGCR
ENSG00000116191.12	protein_coding	KNOWN	RALGPS2
ENSG00000070770.4	protein_coding	KNOWN	CSNK2A2
ENSG00000162409.6	protein_coding	KNOWN	PRKAA2
ENSG00000135925.4	protein_coding	KNOWN	WNT10A
ENSG00000079616.8	protein_coding	KNOWN	KIF22
ENSG00000143776.13	protein_coding	KNOWN	CDC42BPA
ENSG00000212321.1	snoRNA	KNOWN	U3
ENSG00000231171.3	protein_coding	KNOWN	RP11-389E17.1
ENSG00000207298.1	snRNA	KNOWN	RNU6-83
ENSG00000119913.4	protein_coding	KNOWN	TECTB
ENSG00000233632.1	pseudogene	KNOWN	RP1-302D9.5
ENSG00000227617.2	antisense	NOVEL	AC009475.2
ENSG00000207385.1	snRNA	KNOWN	U6
ENSG00000167778.4	protein_coding	KNOWN	SPRYD3
ENSG00000249866.1	pseudogene	KNOWN	RP11-1396O13.21
ENSG00000235505.3	pseudogene	KNOWN	RP11-693N9.2
ENSG00000121690.5	protein_coding	KNOWN	DEPDC7
ENSG00000254833.1	lincRNA	NOVEL	RP11-50B3.2
ENSG00000185974.5	protein_coding	KNOWN	GRK1
ENSG00000154114.8	protein_coding	KNOWN	TBCEL
ENSG00000189233.7	protein_coding	KNOWN	NUGGC
ENSG00000169895.5	protein_coding	KNOWN	SYAP1
ENSG00000197651.3	protein_coding	KNOWN	CCER1
ENSG00000249927.1	pseudogene	KNOWN	CTD-2151L9.2
ENSG00000125319.10	protein_coding	KNOWN	C17orf53
ENSG00000264352.1	misc_RNA	KNOWN	Metazoa_SRP
ENSG00000166326.5	protein_coding	KNOWN	TRIM44
ENSG00000266344.1	miRNA	KNOWN	AL353731.1
ENSG00000225656.1	lincRNA	PUTATIVE	RP5-858B6.1
ENSG00000053438.7	protein_coding	KNOWN	NNAT
ENSG00000170340.10	protein_coding	KNOWN	B3GNT2
ENSG00000175183.5	protein_coding	KNOWN	CSRP2
ENSG00000172466.11	protein_coding	KNOWN	ZNF24
ENSG00000150768.11	protein_coding	KNOWN	DLAT
